"","Temp","Ni1size","Ni2size","Ni3size","Ni4size","Ni5size","Ni6size"
"18844",3,-3.14130452599538,-3.14130452599538,-3.14130452599538,-3.14130452599538,-3.14130452599538,-3.14130452599538
"18845",4,-3.1061867504478,-3.1061867504478,-3.1061867504478,-3.1061867504478,-3.1061867504478,-3.1061867504478
"18846",5,-3.08320820441139,-3.08320820441139,-3.08320820441139,-3.08320820441139,-3.08320820441139,-3.08320820441139
"18847",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"18848",1,-2.82338883791693,-2.82338883791693,-2.82338883791693,-2.82338883791693,-2.82338883791693,-2.82338883791693
"18849",2,-2.80201537975341,-2.80201537975341,-2.80201537975341,-2.80201537975341,-2.80201537975341,-2.80201537975341
"18850",3,-2.69520035341768,-2.69520035341768,-2.69520035341768,-2.69520035341768,-2.69520035341768,-2.69520035341768
"18851",4,-2.47938379032218,-2.47938379032218,-2.47938379032218,-2.47938379032218,-2.47938379032218,-2.47938379032218
"18852",5,-2.19806061377623,-2.19806061377623,-2.19806061377623,-2.19806061377623,-2.19806061377623,-2.19806061377623
"18853",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"18854",1,-2.51822896886511,-2.51822896886511,-2.51822896886511,-2.51822896886511,-2.51822896886511,-2.51822896886511
"18855",2,-2.08849338014553,-2.08849338014553,-2.08849338014553,-2.08849338014553,-2.08849338014553,-2.08849338014553
"18856",3,-1.5859488776166,-1.5859488776166,-1.5859488776166,-1.5859488776166,-1.5859488776166,-1.5859488776166
"18857",4,-1.25874230564791,-1.25874230564791,-1.25874230564791,-1.25874230564791,-1.25874230564791,-1.25874230564791
"18858",5,-1.13953663245371,-1.13953663245371,-1.13953663245371,-1.13953663245371,-1.13953663245371,-1.13953663245371
"18859",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"18860",1,-1.75672178157121,-1.75672178157121,-1.75672178157121,-1.75672178157121,-1.75672178157121,-1.75672178157121
"18861",2,-1.15239420594487,-1.15239420594487,-1.15239420594487,-1.15239420594487,-1.15239420594487,-1.15239420594487
"18862",3,-0.92261830764483,-0.92261830764483,-0.92261830764483,-0.92261830764483,-0.92261830764483,-0.92261830764483
"18863",4,-0.976092871272528,-0.976092871272528,-0.976092871272528,-0.976092871272528,-0.976092871272528,-0.976092871272528
"18864",5,-1.22615765487632,-1.22615765487632,-1.22615765487632,-1.22615765487632,-1.22615765487632,-1.22615765487632
"18865",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"18866",1,-3.29904127233533,-3.29904127233533,-3.29904127233533,-3.29904127233533,-3.29904127233533,-3.29904127233533
"18867",2,-3.21524534863837,-3.21524534863837,-3.21524534863837,-3.21524534863837,-3.21524534863837,-3.21524534863837
"18868",3,-3.16329355017905,-3.16329355017905,-3.16329355017905,-3.16329355017905,-3.16329355017905,-3.16329355017905
"18869",4,-3.1307070126248,-3.1307070126248,-3.1307070126248,-3.1307070126248,-3.1307070126248,-3.1307070126248
"18870",5,-3.10934615683247,-3.10934615683247,-3.10934615683247,-3.10934615683247,-3.10934615683247,-3.10934615683247
"18871",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"18872",1,-2.82759281587737,-2.82759281587737,-2.82759281587737,-2.82759281587737,-2.82759281587737,-2.82759281587737
"18873",2,-2.80843144753729,-2.80843144753729,-2.80843144753729,-2.80843144753729,-2.80843144753729,-2.80843144753729
"18874",3,-2.71048541664582,-2.71048541664582,-2.71048541664582,-2.71048541664582,-2.71048541664582,-2.71048541664582
"18875",4,-2.51222817443989,-2.51222817443989,-2.51222817443989,-2.51222817443989,-2.51222817443989,-2.51222817443989
"18876",5,-2.25260716076894,-2.25260716076894,-2.25260716076894,-2.25260716076894,-2.25260716076894,-2.25260716076894
"18877",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"18878",1,-2.5221992499203,-2.5221992499203,-2.5221992499203,-2.5221992499203,-2.5221992499203,-2.5221992499203
"18879",2,-2.10405921302623,-2.10405921302623,-2.10405921302623,-2.10405921302623,-2.10405921302623,-2.10405921302623
"18880",3,-1.61484947687317,-1.61484947687317,-1.61484947687317,-1.61484947687317,-1.61484947687317,-1.61484947687317
"18881",4,-1.29411781428554,-1.29411781428554,-1.29411781428554,-1.29411781428554,-1.29411781428554,-1.29411781428554
"18882",5,-1.17656997851543,-1.17656997851543,-1.17656997851543,-1.17656997851543,-1.17656997851543,-1.17656997851543
"18883",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"18884",1,-1.76273329500826,-1.76273329500826,-1.76273329500826,-1.76273329500826,-1.76273329500826,-1.76273329500826
"18885",2,-1.16506533244958,-1.16506533244958,-1.16506533244958,-1.16506533244958,-1.16506533244958,-1.16506533244958
"18886",3,-0.937277889734036,-0.937277889734036,-0.937277889734036,-0.937277889734036,-0.937277889734036,-0.937277889734036
"18887",4,-0.980403580060495,-0.980403580060495,-0.980403580060495,-0.980403580060495,-0.980403580060495,-0.980403580060495
"18888",5,-1.20882883302423,-1.20882883302423,-1.20882883302423,-1.20882883302423,-1.20882883302423,-1.20882883302423
"18889",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"18890",1,-3.30928567521318,-3.30928567521318,-3.30928567521318,-3.30928567521318,-3.30928567521318,-3.30928567521318
"18891",2,-3.23256505914517,-3.23256505914517,-3.23256505914517,-3.23256505914517,-3.23256505914517,-3.23256505914517
"18892",3,-3.18513151178191,-3.18513151178191,-3.18513151178191,-3.18513151178191,-3.18513151178191,-3.18513151178191
"18893",4,-3.15524463357673,-3.15524463357673,-3.15524463357673,-3.15524463357673,-3.15524463357673,-3.15524463357673
"18894",5,-3.13566985402648,-3.13566985402648,-3.13566985402648,-3.13566985402648,-3.13566985402648,-3.13566985402648
"18895",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"18896",1,-2.83189052432303,-2.83189052432303,-2.83189052432303,-2.83189052432303,-2.83189052432303,-2.83189052432303
"18897",2,-2.81516046484343,-2.81516046484343,-2.81516046484343,-2.81516046484343,-2.81516046484343,-2.81516046484343
"18898",3,-2.72615416368634,-2.72615416368634,-2.72615416368634,-2.72615416368634,-2.72615416368634,-2.72615416368634
"18899",4,-2.54546011889819,-2.54546011889819,-2.54546011889819,-2.54546011889819,-2.54546011889819,-2.54546011889819
"18900",5,-2.30774769256274,-2.30774769256274,-2.30774769256274,-2.30774769256274,-2.30774769256274,-2.30774769256274
"18901",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"18902",1,-2.52635994635601,-2.52635994635601,-2.52635994635601,-2.52635994635601,-2.52635994635601,-2.52635994635601
"18903",2,-2.1205828120565,-2.1205828120565,-2.1205828120565,-2.1205828120565,-2.1205828120565,-2.1205828120565
"18904",3,-1.64588631659556,-1.64588631659556,-1.64588631659556,-1.64588631659556,-1.64588631659556,-1.64588631659556
"18905",4,-1.33238729601234,-1.33238729601234,-1.33238729601234,-1.33238729601234,-1.33238729601234,-1.33238729601234
"18906",5,-1.21672746496599,-1.21672746496599,-1.21672746496599,-1.21672746496599,-1.21672746496599,-1.21672746496599
"18907",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"18908",1,-1.76917817710141,-1.76917817710141,-1.76917817710141,-1.76917817710141,-1.76917817710141,-1.76917817710141
"18909",2,-1.17914749668071,-1.17914749668071,-1.17914749668071,-1.17914749668071,-1.17914749668071,-1.17914749668071
"18910",3,-0.954206021331528,-0.954206021331528,-0.954206021331528,-0.954206021331528,-0.954206021331528,-0.954206021331528
"18911",4,-0.989171468890168,-0.989171468890168,-0.989171468890168,-0.989171468890168,-0.989171468890168,-0.989171468890168
"18912",5,-1.19692204283244,-1.19692204283244,-1.19692204283244,-1.19692204283244,-1.19692204283244,-1.19692204283244
"18913",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"18914",1,-3.31944723321848,-3.31944723321848,-3.31944723321848,-3.31944723321848,-3.31944723321848,-3.31944723321848
"18915",2,-3.24970078577263,-3.24970078577263,-3.24970078577263,-3.24970078577263,-3.24970078577263,-3.24970078577263
"18916",3,-3.20679326010696,-3.20679326010696,-3.20679326010696,-3.20679326010696,-3.20679326010696,-3.20679326010696
"18917",4,-3.17973130543966,-3.17973130543966,-3.17973130543966,-3.17973130543966,-3.17973130543966,-3.17973130543966
"18918",5,-3.16207078554611,-3.16207078554611,-3.16207078554611,-3.16207078554611,-3.16207078554611,-3.16207078554611
"18919",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"18920",1,-2.8362768328836,-2.8362768328836,-2.8362768328836,-2.8362768328836,-2.8362768328836,-2.8362768328836
"18921",2,-2.82216053321568,-2.82216053321568,-2.82216053321568,-2.82216053321568,-2.82216053321568,-2.82216053321568
"18922",3,-2.74203874196124,-2.74203874196124,-2.74203874196124,-2.74203874196124,-2.74203874196124,-2.74203874196124
"18923",4,-2.57863930345103,-2.57863930345103,-2.57863930345103,-2.57863930345103,-2.57863930345103,-2.57863930345103
"18924",5,-2.3626682446299,-2.3626682446299,-2.3626682446299,-2.3626682446299,-2.3626682446299,-2.3626682446299
"18925",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"18926",1,-2.53069547431616,-2.53069547431616,-2.53069547431616,-2.53069547431616,-2.53069547431616,-2.53069547431616
"18927",2,-2.13792644086243,-2.13792644086243,-2.13792644086243,-2.13792644086243,-2.13792644086243,-2.13792644086243
"18928",3,-1.67873408693762,-1.67873408693762,-1.67873408693762,-1.67873408693762,-1.67873408693762,-1.67873408693762
"18929",4,-1.37311841164707,-1.37311841164707,-1.37311841164707,-1.37311841164707,-1.37311841164707,-1.37311841164707
"18930",5,-1.25945105325381,-1.25945105325381,-1.25945105325381,-1.25945105325381,-1.25945105325381,-1.25945105325381
"18931",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"18932",1,-1.77603458101238,-1.77603458101238,-1.77603458101238,-1.77603458101238,-1.77603458101238,-1.77603458101238
"18933",2,-1.19451683952624,-1.19451683952624,-1.19451683952624,-1.19451683952624,-1.19451683952624,-1.19451683952624
"18934",3,-0.973111468916031,-0.973111468916031,-0.973111468916031,-0.973111468916031,-0.973111468916031,-0.973111468916031
"18935",4,-1.00192506102603,-1.00192506102603,-1.00192506102603,-1.00192506102603,-1.00192506102603,-1.00192506102603
"18936",5,-1.19045715045282,-1.19045715045282,-1.19045715045282,-1.19045715045282,-1.19045715045282,-1.19045715045282
"18937",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"18938",1,-3.32952684513788,-3.32952684513788,-3.32952684513788,-3.32952684513788,-3.32952684513788,-3.32952684513788
"18939",2,-3.26665047773201,-3.26665047773201,-3.26665047773201,-3.26665047773201,-3.26665047773201,-3.26665047773201
"18940",3,-3.22825989581497,-3.22825989581497,-3.22825989581497,-3.22825989581497,-3.22825989581497,-3.22825989581497
"18941",4,-3.20410937792032,-3.20410937792032,-3.20410937792032,-3.20410937792032,-3.20410937792032,-3.20410937792032
"18942",5,-3.18845834275967,-3.18845834275967,-3.18845834275967,-3.18845834275967,-3.18845834275967,-3.18845834275967
"18943",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"18944",1,-2.84074689440927,-2.84074689440927,-2.84074689440927,-2.84074689440927,-2.84074689440927,-2.84074689440927
"18945",2,-2.82939522822148,-2.82939522822148,-2.82939522822148,-2.82939522822148,-2.82939522822148,-2.82939522822148
"18946",3,-2.75800316180617,-2.75800316180617,-2.75800316180617,-2.75800316180617,-2.75800316180617,-2.75800316180617
"18947",4,-2.6114164738008,-2.6114164738008,-2.6114164738008,-2.6114164738008,-2.6114164738008,-2.6114164738008
"18948",5,-2.41672111535898,-2.41672111535898,-2.41672111535898,-2.41672111535898,-2.41672111535898,-2.41672111535898
"18949",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"18950",1,-2.5351911267485,-2.5351911267485,-2.5351911267485,-2.5351911267485,-2.5351911267485,-2.5351911267485
"18951",2,-2.15595978038821,-2.15595978038821,-2.15595978038821,-2.15595978038821,-2.15595978038821,-2.15595978038821
"18952",3,-1.71308766728324,-1.71308766728324,-1.71308766728324,-1.71308766728324,-1.71308766728324,-1.71308766728324
"18953",4,-1.41594310289249,-1.41594310289249,-1.41594310289249,-1.41594310289249,-1.41594310289249,-1.41594310289249
"18954",5,-1.30431260561878,-1.30431260561878,-1.30431260561878,-1.30431260561878,-1.30431260561878,-1.30431260561878
"18955",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"18956",1,-1.78327836773655,-1.78327836773655,-1.78327836773655,-1.78327836773655,-1.78327836773655,-1.78327836773655
"18957",2,-1.21106090613421,-1.21106090613421,-1.21106090613421,-1.21106090613421,-1.21106090613421,-1.21106090613421
"18958",3,-0.993757660658247,-0.993757660658247,-0.993757660658247,-0.993757660658247,-0.993757660658247,-0.993757660658247
"18959",4,-1.0181830203803,-1.0181830203803,-1.0181830203803,-1.0181830203803,-1.0181830203803,-1.0181830203803
"18960",5,-1.18938921278853,-1.18938921278853,-1.18938921278853,-1.18938921278853,-1.18938921278853,-1.18938921278853
"18961",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"18962",1,-3.33952544299144,-3.33952544299144,-3.33952544299144,-3.33952544299144,-3.33952544299144,-3.33952544299144
"18963",2,-3.28341359803016,-3.28341359803016,-3.28341359803016,-3.28341359803016,-3.28341359803016,-3.28341359803016
"18964",3,-3.24951367555321,-3.24951367555321,-3.24951367555321,-3.24951367555321,-3.24951367555321,-3.24951367555321
"18965",4,-3.22833295244966,-3.22833295244966,-3.22833295244966,-3.22833295244966,-3.22833295244966,-3.22833295244966
"18966",5,-3.21476091190686,-3.21476091190686,-3.21476091190686,-3.21476091190686,-3.21476091190686,-3.21476091190686
"18967",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"18968",1,-2.84529630458646,-2.84529630458646,-2.84529630458646,-2.84529630458646,-2.84529630458646,-2.84529630458646
"18969",2,-2.83683327313582,-2.83683327313582,-2.83683327313582,-2.83683327313582,-2.83683327313582,-2.83683327313582
"18970",3,-2.77393944865195,-2.77393944865195,-2.77393944865195,-2.77393944865195,-2.77393944865195,-2.77393944865195
"18971",4,-2.64352542080741,-2.64352542080741,-2.64352542080741,-2.64352542080741,-2.64352542080741,-2.64352542080741
"18972",5,-2.46939964886825,-2.46939964886825,-2.46939964886825,-2.46939964886825,-2.46939964886825,-2.46939964886825
"18973",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"18974",1,-2.53983303510568,-2.53983303510568,-2.53983303510568,-2.53983303510568,-2.53983303510568,-2.53983303510568
"18975",2,-2.17457827886801,-2.17457827886801,-2.17457827886801,-2.17457827886801,-2.17457827886801,-2.17457827886801
"18976",3,-1.74867629571777,-1.74867629571777,-1.74867629571777,-1.74867629571777,-1.74867629571777,-1.74867629571777
"18977",4,-1.4605431167282,-1.4605431167282,-1.4605431167282,-1.4605431167282,-1.4605431167282,-1.4605431167282
"18978",5,-1.35097932338098,-1.35097932338098,-1.35097932338098,-1.35097932338098,-1.35097932338098,-1.35097932338098
"18979",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"18980",1,-1.79088651381446,-1.79088651381446,-1.79088651381446,-1.79088651381446,-1.79088651381446,-1.79088651381446
"18981",2,-1.22867856791632,-1.22867856791632,-1.22867856791632,-1.22867856791632,-1.22867856791632,-1.22867856791632
"18982",3,-1.01592932442362,-1.01592932442362,-1.01592932442362,-1.01592932442362,-1.01592932442362,-1.01592932442362
"18983",4,-1.03747009110258,-1.03747009110258,-1.03747009110258,-1.03747009110258,-1.03747009110258,-1.03747009110258
"18984",5,-1.19353685562888,-1.19353685562888,-1.19353685562888,-1.19353685562888,-1.19353685562888,-1.19353685562888
"18985",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"18986",1,-3.34944385445002,-3.34944385445002,-3.34944385445002,-3.34944385445002,-3.34944385445002,-3.34944385445002
"18987",2,-3.29998977838772,-3.29998977838772,-3.29998977838772,-3.29998977838772,-3.29998977838772,-3.29998977838772
"18988",3,-3.2705418933671,-3.2705418933671,-3.2705418933671,-3.2705418933671,-3.2705418933671,-3.2705418933671
"18989",4,-3.25236098878768,-3.25236098878768,-3.25236098878768,-3.25236098878768,-3.25236098878768,-3.25236098878768
"18990",5,-3.24091639663945,-3.24091639663945,-3.24091639663945,-3.24091639663945,-3.24091639663945,-3.24091639663945
"18991",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"18992",1,-2.84992065626505,-2.84992065626505,-2.84992065626505,-2.84992065626505,-2.84992065626505,-2.84992065626505
"18993",2,-2.84444727993483,-2.84444727993483,-2.84444727993483,-2.84444727993483,-2.84444727993483,-2.84444727993483
"18994",3,-2.78976289798554,-2.78976289798554,-2.78976289798554,-2.78976289798554,-2.78976289798554,-2.78976289798554
